time_s,disp_m,accel_rel_ms2,force_N
1.47000,0.00234128,0.00448600,11.706399
1.47500,0.00236079,0.01010965,11.803938
1.48000,0.00238055,0.01657612,11.902767
1.48500,0.00240073,0.02194903,12.003633
1.49000,0.00242143,0.02433248,12.107150
1.49500,0.00244272,0.02294736,12.213591
1.50000,0.00246457,0.01942248,12.322833
1.50500,0.00248690,0.01519718,12.434481
1.51000,0.00250960,0.01033446,12.548009
1.51500,0.00253256,0.00480069,12.662808
1.52000,0.00255564,-0.00161196,12.778179
1.52500,0.00257867,-0.00813114,12.893346
1.53000,0.00260150,-0.01440978,13.007503
1.53500,0.00262398,-0.02003549,13.119880
1.54000,0.00264595,-0.02537062,13.229761
1.54500,0.00266729,-0.03113504,13.336458
1.55000,0.00268785,-0.03693251,13.439262
1.55500,0.00270750,-0.04117029,13.537498
1.56000,0.00272614,-0.04214805,13.630689
1.56500,0.00274374,-0.03973318,13.718718
1.57000,0.00276037,-0.03555312,13.801836
1.57500,0.00277609,-0.03286138,13.880463
1.58000,0.00279097,-0.03386907,13.954866
1.58500,0.00280499,-0.03816561,14.024934
1.59000,0.00281804,-0.04271241,14.090222
1.59500,0.00283006,-0.04259817,14.150318
1.60000,0.00284107,-0.03462659,14.205334
1.60500,0.00285125,-0.01973946,14.256238
1.61000,0.00286096,-0.00127612,14.304786
1.61500,0.00287064,0.01798375,14.353199
1.62000,0.00288076,0.03504137,14.403792
1.62500,0.00289172,0.04608423,14.458577
1.63000,0.00290376,0.04757717,14.518824
1.63500,0.00291694,0.03876260,14.584696
1.64000,0.00293104,0.02275680,14.655189
1.64500,0.00294569,0.00481463,14.728466
1.65000,0.00296049,-0.00956261,14.802456
1.65500,0.00297508,-0.01863049,14.875416
1.66000,0.00298923,-0.02369046,14.946173
1.66500,0.00300281,-0.02598784,15.014055
1.67000,0.00301575,-0.02592160,15.078763
1.67500,0.00302805,-0.02501489,15.140256
1.68000,0.00303972,-0.02517018,15.198589
1.68500,0.00305075,-0.02667773,15.253734
1.69000,0.00306110,-0.02927850,15.305510
1.69500,0.00307071,-0.03431911,15.353550
1.70000,0.00307944,-0.04253895,15.397201
1.70500,0.00308710,-0.05236459,15.435484
1.71000,0.00309345,-0.06080769,15.467265
1.71500,0.00309831,-0.06607429,15.491544
1.72000,0.00310154,-0.06729259,15.507690
1.72500,0.00310311,-0.06531290,15.515525
1.73000,0.00310304,-0.06253334,15.515221
1.73500,0.00310142,-0.06034318,15.507081
1.74000,0.00309829,-0.05651875,15.491450
1.74500,0.00309378,-0.04760919,15.468913
1.75000,0.00308812,-0.03274213,15.440610
1.75500,0.00308167,-0.01408891,15.408334
1.76000,0.00307486,0.00524011,15.374317
1.76500,0.00306818,0.02288910,15.340903
1.77000,0.00306205,0.03723494,15.310247
1.77500,0.00305683,0.04786688,15.284129
1.78000,0.00305278,0.05564311,15.263905
1.78500,0.00305011,0.06101653,15.250561
1.79000,0.00304895,0.06341168,15.244752
1.79500,0.00304935,0.06166355,15.246739
1.80000,0.00305126,0.05557039,15.256299
1.80500,0.00305454,0.04538495,15.272677
1.81000,0.00305891,0.02999276,15.294565
1.81500,0.00306401,0.00921665,15.320034
1.82000,0.00306932,-0.01296279,15.346612
1.82500,0.00307435,-0.02967366,15.371740
1.83000,0.00307869,-0.03784386,15.393426
1.83500,0.00308211,-0.04102099,15.410537
1.84000,0.00308451,-0.04331167,15.422548
1.84500,0.00308583,-0.04611242,15.429130
1.85000,0.00308598,-0.04998478,15.429914
1.85500,0.00308488,-0.05619098,15.424377
1.86000,0.00308235,-0.06460330,15.411747
1.86500,0.00307820,-0.07450260,15.390995
1.87000,0.00307219,-0.08331149,15.360964
1.87500,0.00306413,-0.08716051,15.320675
1.88000,0.00305395,-0.08225632,15.269764
1.88500,0.00304177,-0.06793083,15.208865
1.89000,0.00302793,-0.04750230,15.139666
1.89500,0.00301291,-0.02569576,15.064572
1.90000,0.00299724,-0.00570483,14.986209
1.90500,0.00298140,0.01074264,14.907023
1.91000,0.00296580,0.02163806,14.829006
1.91500,0.00295070,0.02615109,14.753494
1.92000,0.00293623,0.02676798,14.681129
1.92500,0.00292242,0.02766554,14.612119
1.93000,0.00290933,0.03117006,14.546648
1.93500,0.00289703,0.03723304,14.485154
1.94000,0.00288567,0.04493380,14.428366
1.94500,0.00287545,0.05469578,14.377258
1.95000,0.00286661,0.06612437,14.333039
1.95500,0.00285942,0.07866007,14.297121
1.96000,0.00285421,0.09217860,14.271065
1.96500,0.00285129,0.10383413,14.256474
1.97000,0.00285093,0.10932065,14.254670
1.97500,0.00285325,0.10657507,14.266273
1.98000,0.00285818,0.09427386,14.290899
1.98500,0.00286540,0.07240214,14.327011
1.99000,0.00287440,0.04437874,14.371980
1.99500,0.00288450,0.01627747,14.422495
2.00000,0.00289504,-0.00658391,14.475208
2.00500,0.00290547,-0.02098915,14.527362
2.01000,0.00291544,-0.02561083,14.577198
2.01500,0.00292483,-0.02039544,14.624141
2.02000,0.00293376,-0.00742808,14.668776
2.02500,0.00294251,0.00834968,14.712570
2.03000,0.00295146,0.02140189,14.757323
2.03500,0.00296091,0.02801922,14.804551
2.04000,0.00297102,0.02831730,14.855083
2.04500,0.00298181,0.02452678,14.909027
2.05000,0.00299319,0.01774666,14.965943
2.05500,0.00300499,0.00756526,15.024971
2.06000,0.00301697,-0.00493560,15.084873
2.06500,0.00302883,-0.01760457,15.144153
2.07000,0.00304026,-0.02862456,15.201283
2.07500,0.00305100,-0.03430584,15.255002
2.08000,0.00306095,-0.02946505,15.304762
2.08500,0.00307025,-0.01197886,15.351234
2.09000,0.00307929,0.01383263,15.396468
2.09500,0.00308869,0.03969287,15.443433
2.10000,0.00309903,0.05852905,15.495141
2.10500,0.00311077,0.06781657,15.553866
2.11000,0.00312416,0.06929074,15.620824
2.11500,0.00313927,0.06705463,15.696327
2.12000,0.00315604,0.06380827,15.780180
2.12500,0.00317439,0.05912230,15.871965
2.13000,0.00319420,0.05060933,15.971020
2.13500,0.00321524,0.03638375,16.076223
2.14000,0.00323717,0.01893392,16.185874
2.14500,0.00325958,0.00224308,16.297914
2.15000,0.00328205,-0.01348881,16.410265
2.15500,0.00330418,-0.03011689,16.520902
2.16000,0.00332556,-0.04668395,16.627776
2.16500,0.00334579,-0.05894687,16.728950
2.17000,0.00336459,-0.06416679,16.822974
2.17500,0.00338183,-0.06351753,16.909162
2.18000,0.00339750,-0.06061123,16.987480
2.18500,0.00341164,-0.05895373,17.058183
