time_s,disp_m,accel_rel_ms2,force_N
3.32000000,0.00747797,0.28505194,37.38985430
3.33000000,0.00726960,0.54762870,36.34799922
3.34000000,0.00709425,0.50670261,35.47126067
3.35000000,0.00698387,0.73127423,34.91936363
3.36000000,0.00695720,1.27979667,34.78601994
3.37000000,0.00699278,0.78782546,34.96388588
3.38000000,0.00715772,1.06170435,35.78862347
3.39000000,0.00738837,0.66315148,36.94187044
3.40000000,0.00770418,0.44212981,38.52089505
3.41000000,0.00805992,0.02501039,40.29958784
3.42000000,0.00842419,-0.47995081,42.12096530
3.43000000,0.00878917,-0.26351758,43.94583612
3.44000000,0.00909384,-0.61780730,45.46921326
3.45000000,0.00936014,-0.68121433,46.80069363
3.46000000,0.00955364,-0.86971955,47.76821817
3.47000000,0.00965355,-1.28507459,48.26773363
3.48000000,0.00966499,-1.10716478,48.32494739
3.49000000,0.00956521,-0.85043978,47.82604383
3.50000000,0.00935780,-0.91710327,46.78898264
3.51000000,0.00906801,-0.83028727,45.34007262
3.52000000,0.00870109,-0.58234366,43.50544887
3.53000000,0.00827562,-0.21669742,41.37808599
3.54000000,0.00782761,0.31439547,39.13803029
3.55000000,0.00738664,0.62321546,36.93321749
3.56000000,0.00698883,0.70296547,34.94414242
3.57000000,0.00666562,0.90876705,33.32809423
3.58000000,0.00642404,1.03253033,32.12019479
3.59000000,0.00627342,0.97230486,31.36709292
3.60000000,0.00621985,0.87831692,31.09923105
3.61000000,0.00625173,0.68985718,31.25865818
3.62000000,0.00635544,0.46398147,31.77721737
3.63000000,0.00649620,-0.06192905,32.48099306
3.64000000,0.00666605,-0.14508981,33.33023048
3.65000000,0.00679920,-0.71343353,33.99602235
3.66000000,0.00689415,-0.90337151,34.47074185
3.67000000,0.00691829,-0.79754481,34.59145902
3.68000000,0.00685642,-0.76398016,34.28210993
3.69000000,0.00670390,-0.99871878,33.51949936
3.70000000,0.00648060,-0.76895790,32.40299661
3.71000000,0.00616119,-0.80867301,30.80592579
3.72000000,0.00580227,-0.04100885,29.01132768
3.73000000,0.00538624,0.05036259,26.93119394
3.74000000,0.00498786,0.43968435,24.93930765
3.75000000,0.00461977,0.74996151,23.09883716
3.76000000,0.00431300,0.94189824,21.56497767
3.77000000,0.00409431,1.10768127,20.47153679
3.78000000,0.00396500,0.92859744,19.82499695
3.79000000,0.00392723,0.63353056,19.63614555
3.80000000,0.00397656,0.66592054,19.88280701
3.81000000,0.00407700,0.40478182,20.38499781
3.82000000,0.00422396,0.13389519,21.11978489
3.83000000,0.00439133,-0.13188710,21.95665648
3.84000000,0.00453644,-0.71207402,22.68220614
3.85000000,0.00466161,-0.55694912,23.30807011
3.86000000,0.00470109,-0.92429614,23.50545093
3.87000000,0.00467653,-0.90744865,23.38265068
3.88000000,0.00456445,-0.81760882,22.82226825
3.89000000,0.00436152,-0.86471689,21.80761446
3.90000000,0.00409249,-0.52797807,20.46245245
