time_s,disp_m,accel_rel_ms2,force_N
0.41000,0.00023936,0.00280090,1.017281
0.41500,0.00024518,0.00255252,1.041999
0.42000,0.00025106,0.00234996,1.066990
0.42500,0.00025700,0.00225053,1.092233
0.43000,0.00026299,0.00224651,1.117718
0.43500,0.00026905,0.00228407,1.143443
0.44000,0.00027516,0.00230782,1.169410
0.44500,0.00028132,0.00229375,1.195621
0.45000,0.00028755,0.00224809,1.222075
0.45500,0.00029383,0.00219662,1.248768
0.46000,0.00030016,0.00216592,1.275695
0.46500,0.00030655,0.00216061,1.302852
0.47000,0.00031300,0.00218254,1.330240
0.47500,0.00031950,0.00229767,1.357862
0.48000,0.00032605,0.00254302,1.385732
0.48500,0.00033268,0.00291368,1.413875
0.49000,0.00033937,0.00333067,1.442330
0.49500,0.00034615,0.00364750,1.471135
0.50000,0.00035302,0.00377994,1.500323
0.50500,0.00035998,0.00376073,1.529908
0.51000,0.00036703,0.00369014,1.559892
0.51500,0.00037418,0.00365555,1.590269
0.52000,0.00038142,0.00368477,1.621036
0.52500,0.00038875,0.00375383,1.652196
0.53000,0.00039618,0.00380599,1.683753
0.53500,0.00040370,0.00367330,1.715711
0.54000,0.00041131,0.00318525,1.748049
0.54500,0.00041899,0.00246224,1.780719
0.55000,0.00042674,0.00184260,1.813654
0.55500,0.00043454,0.00156321,1.846794
0.56000,0.00044238,0.00165181,1.880109
0.56500,0.00045026,0.00210785,1.913610
0.57000,0.00045820,0.00287873,1.947343
0.57500,0.00046621,0.00368144,1.981383
0.58000,0.00047431,0.00419556,2.015806
0.58500,0.00048251,0.00432012,2.050665
0.59000,0.00049082,0.00418804,2.085975
0.59500,0.00049923,0.00401771,2.121730
0.60000,0.00050774,0.00395544,2.157915
0.60500,0.00051636,0.00401773,2.194523
0.61000,0.00052507,0.00418307,2.231561
0.61500,0.00053389,0.00458017,2.269049
0.62000,0.00054283,0.00521221,2.307030
0.62500,0.00055190,0.00553169,2.345557
0.63000,0.00056110,0.00521780,2.384655
0.63500,0.00057042,0.00436592,2.424292
0.64000,0.00057985,0.00309981,2.464383
0.64500,0.00058936,0.00164583,2.504798
0.65000,0.00059891,0.00012940,2.545386
0.65500,0.00060847,-0.00134349,2.585989
0.66000,0.00061799,-0.00281631,2.626450
0.66500,0.00062744,-0.00411628,2.666616
0.67000,0.00063679,-0.00495501,2.706356
0.67500,0.00064602,-0.00524939,2.745585
0.68000,0.00065512,-0.00498745,2.784270
0.68500,0.00066411,-0.00387149,2.822449
0.69000,0.00067300,-0.00175526,2.860243
0.69500,0.00068185,0.00088887,2.897864
0.70000,0.00069072,0.00327112,2.935572
0.70500,0.00069967,0.00498828,2.973611
0.71000,0.00070875,0.00627002,3.012168
0.71500,0.00071797,0.00723565,3.051383
0.72000,0.00072738,0.00768306,3.091352
0.72500,0.00073697,0.00740912,3.132119
0.73000,0.00074674,0.00656026,3.173658
0.73500,0.00075668,0.00546630,3.215888
0.74000,0.00076675,0.00459861,3.258704
0.74500,0.00077695,0.00424099,3.302022
0.75000,0.00078725,0.00415861,3.345799
0.75500,0.00079765,0.00367997,3.390006
0.76000,0.00080814,0.00234347,3.434582
0.76500,0.00081868,0.00023996,3.479387
0.77000,0.00082923,-0.00202473,3.524212
0.77500,0.00083973,-0.00363716,3.568840
0.78000,0.00085014,-0.00418664,3.613110
0.78500,0.00086046,-0.00367384,3.656963
0.79000,0.00087069,-0.00230267,3.700448
0.79500,0.00088087,-0.00061158,3.743698
0.80000,0.00089103,0.00084983,3.786876
0.80500,0.00090121,0.00161960,3.830126
0.81000,0.00091142,0.00122129,3.873517
0.81500,0.00092165,-0.00014941,3.917013
0.82000,0.00093188,-0.00140155,3.960495
0.82500,0.00094208,-0.00155863,4.003858
0.83000,0.00095226,-0.00043540,4.047089
0.83500,0.00096242,0.00166108,4.090299
0.84000,0.00097263,0.00422083,4.133699
0.84500,0.00098295,0.00685838,4.177549
0.85000,0.00099344,0.00935309,4.222123
0.85500,0.00100416,0.01139729,4.267680
0.86000,0.00101516,0.01294180,4.314434
0.86500,0.00102648,0.01409542,4.362553
0.87000,0.00103815,0.01473183,4.412156
0.87500,0.00105019,0.01424876,4.463295
0.88000,0.00106257,0.01247587,4.515913
0.88500,0.00107525,0.00973635,4.569831
0.89000,0.00108818,0.00684482,4.624779
0.89500,0.00110129,0.00487284,4.680479
0.90000,0.00111453,0.00428380,4.736734
0.90500,0.00112788,0.00470478,4.793471
0.91000,0.00114134,0.00537490,4.850714
0.91500,0.00115495,0.00571861,4.908519
0.92000,0.00116869,0.00561176,4.966920
0.92500,0.00118257,0.00527596,5.025912
0.93000,0.00119658,0.00500190,5.085465
0.93500,0.00121072,0.00493850,5.145556
0.94000,0.00122498,0.00504412,5.206175
0.94500,0.00123937,0.00528133,5.267335
0.95000,0.00125390,0.00580757,5.329063
0.95500,0.00126857,0.00633996,5.391408
0.96000,0.00128339,0.00672056,5.454423
0.96500,0.00129839,0.00668328,5.518140
0.97000,0.00131354,0.00588025,5.582548
0.97500,0.00132883,0.00384143,5.647547
0.98000,0.00134422,0.00101938,5.712934
0.98500,0.00135963,-0.00132147,5.778442
0.99000,0.00137502,-0.00232287,5.843845
0.99500,0.00139036,-0.00189605,5.909040
1.00000,0.00140566,-0.00058651,5.974056
1.00500,0.00142094,0.00054054,6.039005
1.01000,0.00143623,0.00116532,6.103998
1.01500,0.00145155,0.00123261,6.169100
1.02000,0.00146690,0.00028428,6.234306
1.02500,0.00148224,-0.00202886,6.299506
1.03000,0.00149752,-0.00529217,6.364466
1.03500,0.00151268,-0.00823843,6.428871
1.04000,0.00152763,-0.00980885,6.492438
1.04500,0.00154235,-0.00989583,6.555002
1.05000,0.00155683,-0.00920664,6.616535
1.05500,0.00157108,-0.00859339,6.677087
1.06000,0.00158511,-0.00828931,6.736719
1.06500,0.00159893,-0.00783405,6.795474
1.07000,0.00161257,-0.00709305,6.853404
1.07500,0.00162602,-0.00639983,6.910579
1.08000,0.00163931,-0.00637807,6.967056
1.08500,0.00165243,-0.00748021,7.022826
1.09000,0.00166536,-0.00952833,7.077776
1.09500,0.00167805,-0.01236442,7.131693
1.10000,0.00169042,-0.01554181,7.184286
1.10500,0.00170241,-0.01808759,7.235246
1.11000,0.00171396,-0.01964526,7.284309
1.11500,0.00172501,-0.02042768,7.331306
1.12000,0.00173557,-0.01993451,7.376167
1.12500,0.00174564,-0.01763745,7.418957
1.13000,0.00175527,-0.01378011,7.459915
1.13500,0.00176457,-0.00963085,7.499416
1.14000,0.00177361,-0.00724462,7.537847
1.14500,0.00178245,-0.00773364,7.575433
1.15000,0.00179109,-0.01048769,7.612136
1.15500,0.00179946,-0.01385428,7.647709
1.16000,0.00180749,-0.01571545,7.681849
1.16500,0.00181515,-0.01501777,7.714388
1.17000,0.00182244,-0.01222771,7.745387
1.17500,0.00182944,-0.00824683,7.775118
1.18000,0.00183623,-0.00386832,7.803984
1.18500,0.00184293,0.00039776,7.832435
1.19000,0.00184963,0.00396527,7.860911
1.19500,0.00185642,0.00610632,7.889769
1.20000,0.00186335,0.00665531,7.919235
1.20500,0.00187044,0.00628893,7.949383
1.21000,0.00187770,0.00652369,7.980215
1.21500,0.00188513,0.00872973,8.011793
1.22000,0.00189279,0.01252880,8.044340
1.22500,0.00190076,0.01650911,8.078224
1.23000,0.00190913,0.01888592,8.113819
1.23500,0.00191797,0.01868925,8.151352
1.24000,0.00192725,0.01622460,8.190811
1.24500,0.00193693,0.01292911,8.231972
1.25000,0.00194695,0.01072479,8.274535
1.25500,0.00195725,0.01101815,8.318304
1.26000,0.00196784,0.01360217,8.363305
1.26500,0.00197877,0.01714121,8.409776
1.27000,0.00199013,0.01960597,8.458040
1.27500,0.00200196,0.01974047,8.508325
1.28000,0.00201427,0.01806271,8.560660
1.28500,0.00202703,0.01537594,8.614887
1.29000,0.00204017,0.01195175,8.670728
1.29500,0.00205361,0.00858247,8.727840
1.30000,0.00206727,0.00598025,8.785885
1.30500,0.00208107,0.00323033,8.844561
1.31000,0.00209495,-0.00055713,8.903553
1.31500,0.00210881,-0.00577671,8.962447
1.32000,0.00212252,-0.01089489,9.020730
1.32500,0.00213599,-0.01260325,9.077947
1.33000,0.00214916,-0.00985646,9.133943
1.33500,0.00216211,-0.00417848,9.188969
1.34000,0.00217496,0.00208075,9.243567
1.34500,0.00218785,0.00680473,9.298345
1.35000,0.00220089,0.00933010,9.353787
1.35500,0.00221416,0.00953896,9.410160
1.36000,0.00222764,0.00762883,9.467489
1.36500,0.00224131,0.00355185,9.525572
1.37000,0.00225506,-0.00112473,9.584016
1.37500,0.00226880,-0.00311910,9.642412
1.38000,0.00228250,-0.00007851,9.700610
1.38500,0.00229622,0.00788321,9.758931
1.39000,0.00231015,0.01799319,9.818146
1.39500,0.00232453,0.02669865,9.879236
1.40000,0.00233954,0.03149838,9.943058
1.40500,0.00235532,0.03221616,10.010119
1.41000,0.00237189,0.03031812,10.080534
1.41500,0.00238921,0.02769313,10.154150
1.42000,0.00240724,0.02656552,10.230749
1.42500,0.00242593,0.02722148,10.310217
1.43000,0.00244531,0.02746155,10.392567
1.43500,0.00246536,0.02533600,10.477772
1.44000,0.00248603,0.02109121,10.565612
1.44500,0.00250721,0.01564446,10.655662
1.45000,0.00252879,0.01003391,10.747369
1.45500,0.00255063,0.00536323,10.840168
1.46000,0.00257261,0.00243686,10.933582
1.46500,0.00259467,0.00218613,11.027327
1.47000,0.00261680,0.00502498,11.121386
1.47500,0.00263907,0.01065159,11.216052
1.48000,0.00266162,0.01712167,11.311873
1.48500,0.00268458,0.02249895,11.409485
1.49000,0.00270810,0.02488744,11.509407
1.49500,0.00273221,0.02350778,11.611873
1.50000,0.00275689,0.01998850,11.716781
1.50500,0.00278207,0.01576877,11.823793
1.51000,0.00280764,0.01091142,11.932464
1.51500,0.00283348,0.00538271,12.042276
1.52000,0.00285944,-0.00102540,12.152638
1.52500,0.00288539,-0.00754070,12.262887
1.53000,0.00291114,-0.01381622,12.372341
1.53500,0.00293655,-0.01943967,12.480345
1.54000,0.00296148,-0.02477347,12.586291
1.54500,0.00298579,-0.03053757,12.689593
1.55000,0.00300933,-0.03633588,12.789650
1.55500,0.00303197,-0.04057568,12.885888
1.56000,0.00305362,-0.04155651,12.977901
1.56500,0.00307426,-0.03914548,13.065588
1.57000,0.00309392,-0.03496977,13.149164
1.57500,0.00311270,-0.03228280,13.228984
1.58000,0.00313065,-0.03329589,13.305276
1.58500,0.00314775,-0.03759876,13.377943
1.59000,0.00316391,-0.04215305,13.446608
1.59500,0.00317904,-0.04204731,13.510918
1.60000,0.00319317,-0.03408470,13.570970
1.60500,0.00320649,-0.01920620,13.627584
1.61000,0.00321935,-0.00075044,13.682252
1.61500,0.00323220,0.01850341,13.736861
1.62000,0.00324550,0.03555689,13.793378
1.62500,0.00325965,0.04659742,13.853514
1.63000,0.00327491,0.04808933,13.918346
1.63500,0.00329130,0.03927420,13.988015
1.64000,0.00330863,0.02326740,14.061665
1.64500,0.00332653,0.00532311,14.137736
1.65000,0.00334458,-0.00905761,14.214467
1.65500,0.00336244,-0.01813018,14.290377
1.66000,0.00337987,-0.02319584,14.364466
1.66500,0.00339674,-0.02549971,14.436165
1.67000,0.00341299,-0.02544058,14.505217
1.67500,0.00342861,-0.02454146,14.571588
1.68000,0.00344361,-0.02470482,14.635324
1.68500,0.00345798,-0.02622104,14.696399
1.69000,0.00347168,-0.02883120,14.754658
1.69500,0.00348466,-0.03388214,14.809790
1.70000,0.00349676,-0.04211357,14.861237
1.70500,0.00350780,-0.05195243,14.908167
1.71000,0.00351756,-0.06041055,14.949614
1.71500,0.00352582,-0.06569392,14.984726
1.72000,0.00353246,-0.06693051,15.012966
1.72500,0.00353745,-0.06497035,15.034179
1.73000,0.00354083,-0.06221135,15.048510
1.73500,0.00354264,-0.06004272,15.056216
1.74000,0.00354296,-0.05624068,15.057586
1.74500,0.00354191,-0.04735401,15.053115
1.75000,0.00353971,-0.03250967,15.043771
1.75500,0.00353672,-0.01387829,15.031074
1.76000,0.00353339,0.00543027,15.016919
1.76500,0.00353019,0.02306051,15.003298
1.77000,0.00352754,0.03738940,14.992038
1.77500,0.00352580,0.04800617,14.984653
1.78000,0.00352525,0.05576892,14.982293
1.78500,0.00352607,0.06113046,14.985794
1.79000,0.00352840,0.06351520,14.995712
1.79500,0.00353230,0.06175786,15.012267
1.80000,0.00353771,0.05565628,15.035270
1.80500,0.00354449,0.04546273,15.064077
1.81000,0.00355237,0.03006214,15.097576
1.81500,0.00356097,0.00927660,15.134126
1.82000,0.00356979,-0.01291398,15.171624
1.82500,0.00357833,-0.02963790,15.207896
1.83000,0.00358618,-0.03782274,15.241245
1.83500,0.00359311,-0.04101567,15.270708
1.84000,0.00359902,-0.04332315,15.295837
1.84500,0.00360385,-0.04614172,15.316350
1.85000,0.00360751,-0.05003302,15.331931
1.85500,0.00360991,-0.05625954,15.342134
1.86000,0.00361089,-0.06469384,15.346301
1.86500,0.00361025,-0.07461711,15.343554
1.87000,0.00360774,-0.08345214,15.332909
1.87500,0.00360318,-0.08732934,15.313528
1.88000,0.00359649,-0.08245484,15.285101
1.88500,0.00358780,-0.06815964,15.248164
1.89000,0.00357745,-0.04776108,15.204147
1.89500,0.00356590,-0.02598349,15.155091
1.90000,0.00355370,-0.00602011,15.103227
1.90500,0.00354132,0.01040132,15.050629
1.91000,0.00352917,0.02127214,14.998989
1.91500,0.00351752,0.02576168,14.949439
1.92000,0.00350648,0.02635585,14.902523
1.92500,0.00349610,0.02723131,14.858415
1.93000,0.00348642,0.03071454,14.817270
1.93500,0.00347752,0.03675730,14.779456
1.94000,0.00346955,0.04443922,14.745591
1.94500,0.00346271,0.05418405,14.716502
1.95000,0.00345723,0.06559752,14.693215
1.95500,0.00345339,0.07812045,14.676927
1.96000,0.00345152,0.09162890,14.668965
1.96500,0.00345193,0.10327724,14.670690
1.97000,0.00345488,0.10875929,14.683224
1.97500,0.00346049,0.10601144,14.707095
1.98000,0.00346870,0.09370933,14.741976
1.98500,0.00347919,0.07183699,14.786559
1.99000,0.00349144,0.04381219,14.838612
1.99500,0.00350478,0.01570795,14.895317
2.00000,0.00351855,-0.00715821,14.953831
2.00500,0.00353219,-0.02156989,15.011809
2.01000,0.00354535,-0.02619911,15.067755
2.01500,0.00355792,-0.02099160,15.121178
2.02000,0.00357002,-0.00803159,15.172577
2.02500,0.00358193,0.00774001,15.223197
2.03000,0.00359402,0.02078753,15.274568
2.03500,0.00360658,0.02740147,15.327976
2.04000,0.00361979,0.02769702,15.384127
2.04500,0.00363367,0.02390441,15.443113
2.05000,0.00364813,0.01712225,15.504560
2.05500,0.00366300,0.00693845,15.567735
2.06000,0.00367802,-0.00556560,15.631586
2.06500,0.00369290,-0.01823887,15.694840
2.07000,0.00370734,-0.02926445,15.756201
2.07500,0.00372108,-0.03495249,15.814595
2.08000,0.00373401,-0.03011901,15.869554
2.08500,0.00374627,-0.01263958,15.921648
2.09000,0.00375826,0.01316694,15.972621
2.09500,0.00377059,0.03902479,16.024995
2.10000,0.00378384,0.05786132,16.081328
2.10500,0.00379848,0.06715154,16.143555
2.11000,0.00381476,0.06863017,16.212710
2.11500,0.00383272,0.06639985,16.289059
2.12000,0.00385234,0.06316035,16.372435
2.12500,0.00387353,0.05848214,16.462484
2.13000,0.00389615,0.04997750,16.558645
2.13500,0.00391999,0.03576025,16.659964
2.14000,0.00394471,0.01831809,16.764998
2.14500,0.00396988,0.00163385,16.871998
2.15000,0.00399511,-0.01409276,16.979196
2.15500,0.00401997,-0.03071716,17.084874
2.16000,0.00404407,-0.04728250,17.187289
2.16500,0.00406701,-0.05954574,17.284795
2.17000,0.00408851,-0.06476776,17.376161
2.17500,0.00410842,-0.06412189,17.460802
2.18000,0.00412675,-0.06121995,17.538690
2.18500,0.00414354,-0.05956768,17.610039
2.19000,0.00415881,-0.06194892,17.674953
2.19500,0.00417250,-0.06976550,17.733140
2.20000,0.00418442,-0.08283191,17.783775
2.20500,0.00419425,-0.09738266,17.825569
2.21000,0.00420168,-0.10719656,17.857143
2.21500,0.00420649,-0.10660481,17.877603
2.22000,0.00420871,-0.09500821,17.887029
2.22500,0.00420859,-0.07714629,17.886527
2.23000,0.00420656,-0.05671754,17.877896
2.23500,0.00420312,-0.03606770,17.863245
2.24000,0.00419876,-0.01649316,17.844733
2.24500,0.00419399,0.00220256,17.824445
2.25000,0.00418926,0.01873082,17.804334
2.25500,0.00418497,0.03260561,17.786142
2.26000,0.00418149,0.04365144,17.771340
2.26500,0.00417907,0.05062511,17.761067
2.27000,0.00417789,0.05265281,17.756042
2.27500,0.00417799,0.04838575,17.756444
2.28000,0.00417926,0.03872218,17.761844
2.28500,0.00418147,0.02541750,17.771261
2.29000,0.00418431,0.00908162,17.783298
2.29500,0.00418737,-0.00672687,17.796315
2.30000,0.00419031,-0.01522416,17.808810
2.30500,0.00419294,-0.01275220,17.819980
2.31000,0.00419528,-0.00462026,17.829945
2.31500,0.00419748,-0.00095232,17.839300
2.32000,0.00419959,-0.00824918,17.848263
2.32500,0.00420143,-0.02639157,17.856062
2.33000,0.00420257,-0.04954507,17.860923
2.33500,0.00420248,-0.07128295,17.860558
2.34000,0.00420067,-0.08516973,17.852827
2.34500,0.00419681,-0.08493993,17.836422
2.35000,0.00419092,-0.06920654,17.811404
2.35500,0.00418336,-0.04355264,17.779297
2.36000,0.00417472,-0.01759236,17.742570
2.36500,0.00416560,0.00146662,17.703790
2.37000,0.00415646,0.01273199,17.664960
2.37500,0.00414762,0.02057486,17.627391
2.38000,0.00413932,0.03168643,17.592095
2.38500,0.00413185,0.04980841,17.560352
2.39000,0.00412565,0.07172190,17.534002
2.39500,0.00412121,0.08903372,17.515150
2.40000,0.00411892,0.09316795,17.505408
2.40500,0.00411884,0.07938992,17.505089
2.41000,0.00412066,0.05075869,17.512811
2.41500,0.00412370,0.01520043,17.525742
2.42000,0.00412714,-0.01755645,17.540363
2.42500,0.00413023,-0.03667434,17.553480
2.43000,0.00413252,-0.03677475,17.563206
2.43500,0.00413398,-0.02206923,17.569417
2.44000,0.00413492,-0.00277378,17.573406
2.44500,0.00413575,0.01095265,17.576953
2.45000,0.00413679,0.01353908,17.581367
2.45500,0.00413810,0.00442993,17.586908
2.46000,0.00413948,-0.00913278,17.592803
2.46500,0.00414068,-0.01611937,17.597901
2.47000,0.00414155,-0.01133930,17.601600
2.47500,0.00414218,0.00061821,17.604284
2.48000,0.00414282,0.01119353,17.606997
2.48500,0.00414370,0.01513424,17.610724
2.49000,0.00414492,0.01288264,17.615894
2.49500,0.00414644,0.00756112,17.622351
2.50000,0.00414813,0.00061917,17.629568
2.50500,0.00414984,-0.00817870,17.636802
2.51000,0.00415132,-0.01898274,17.643114
2.51500,0.00415232,-0.03203974,17.647349
2.52000,0.00415249,-0.04877664,17.648082
2.52500,0.00415142,-0.06928578,17.643532
2.53000,0.00414861,-0.09025289,17.631608
2.53500,0.00414358,-0.10634042,17.610225
2.54000,0.00413597,-0.11028801,17.577866
2.54500,0.00412571,-0.09580587,17.534278
2.55000,0.00411318,-0.06272965,17.481004
2.55500,0.00409916,-0.01632308,17.421420
2.56000,0.00408476,0.03525547,17.360238
2.56500,0.00407122,0.08289723,17.302698
2.57000,0.00405968,0.11849281,17.253646
2.57500,0.00405099,0.13559044,17.216692
2.58000,0.00404555,0.13129558,17.193577
2.58500,0.00404328,0.10907509,17.183935
2.59000,0.00404367,0.07632254,17.185603
2.59500,0.00404595,0.03964584,17.195276
2.60000,0.00404921,0.00275029,17.209156
2.60500,0.00405255,-0.03345067,17.223346
2.61000,0.00405506,-0.06848306,17.234013
2.61500,0.00405588,-0.09960492,17.237508
2.62000,0.00405426,-0.12323878,17.230618
2.62500,0.00404962,-0.13757223,17.210882
2.63000,0.00404160,-0.14097065,17.176819
2.63500,0.00403014,-0.13250556,17.128093
2.64000,0.00401541,-0.11596772,17.065502
2.64500,0.00399780,-0.09778521,16.990634
2.65000,0.00397771,-0.08358236,16.905270
2.65500,0.00395549,-0.07654685,16.810836
2.66000,0.00393132,-0.07481159,16.708127
2.66500,0.00390530,-0.07128820,16.597517
2.67000,0.00387754,-0.05980387,16.479545
2.67500,0.00384833,-0.04114523,16.355408
2.68000,0.00381811,-0.01974419,16.226973
2.68500,0.00378739,-0.00013357,16.096393
2.69000,0.00375662,0.01259630,15.965615
2.69500,0.00372610,0.01549738,15.835915
2.70000,0.00369591,0.00874334,15.707605
2.70500,0.00366590,-0.00348871,15.580078
2.71000,0.00363580,-0.01652732,15.452160
2.71500,0.00360528,-0.03124394,15.322440
2.72000,0.00357394,-0.05106837,15.189266
2.72500,0.00354130,-0.07668389,15.050511
2.73000,0.00350671,-0.10520538,14.903532
2.73500,0.00346952,-0.12989043,14.745476
2.74000,0.00342917,-0.14065176,14.573990
2.74500,0.00338545,-0.12818977,14.388176
2.75000,0.00333868,-0.09085588,14.189403
2.75500,0.00328973,-0.03981220,13.981340
2.76000,0.00323974,0.00497705,13.768881
2.76500,0.00318973,0.02772992,13.556366
2.77000,0.00314026,0.02455709,13.346108
2.77500,0.00309128,0.00179463,13.137939
2.78000,0.00304230,-0.02780759,12.929779
2.78500,0.00299266,-0.05150254,12.718822
2.79000,0.00294184,-0.05968561,12.502804
2.79500,0.00288963,-0.05038643,12.280909
2.80000,0.00283620,-0.03463684,12.053832
2.80500,0.00278184,-0.02920947,11.822801
2.81000,0.00272662,-0.04318194,11.588151
2.81500,0.00267025,-0.07075096,11.348551
2.82000,0.00261213,-0.09441784,11.101538
2.82500,0.00255179,-0.09542410,10.845095
2.83000,0.00248927,-0.06322945,10.579395
2.83500,0.00242536,-0.00027342,10.307794
2.84000,0.00236154,0.07737005,10.036554
2.84500,0.00229961,0.14836152,9.773358
2.85000,0.00224124,0.19510493,9.525281
2.85500,0.00218755,0.20994502,9.297087
2.86000,0.00213895,0.19930682,9.090523
2.86500,0.00209527,0.18047336,8.904917
2.87000,0.00205618,0.17168563,8.738753
2.87500,0.00202149,0.18210100,8.591341
2.88000,0.00199145,0.20698577,8.463662
2.88500,0.00196659,0.23310077,8.358008
2.89000,0.00194748,0.24620545,8.276775
2.89500,0.00193438,0.23768939,8.221127
2.90000,0.00192710,0.20752508,8.190158
2.90500,0.00192490,0.16189683,8.180828
2.91000,0.00192672,0.11052295,8.188547
2.91500,0.00193133,0.06459668,8.208154
2.92000,0.00193763,0.03038362,8.234936
2.92500,0.00194476,0.00622027,8.265212
2.93000,0.00195206,-0.01444774,8.296243
2.93500,0.00195897,-0.03928512,8.325627
2.94000,0.00196484,-0.07412305,8.350572
2.94500,0.00196880,-0.11815727,8.367397
2.95000,0.00196979,-0.16451656,8.371606
2.95500,0.00196671,-0.20341809,8.358534
2.96000,0.00195865,-0.22734884,8.324245
2.96500,0.00194499,-0.23645963,8.266195
2.97000,0.00192548,-0.23620354,8.183270
2.97500,0.00190008,-0.23323987,8.075320
2.98000,0.00186883,-0.23313804,7.942512
2.98500,0.00183171,-0.23934842,7.784765
2.99000,0.00178858,-0.25054268,7.601456
2.99500,0.00173919,-0.26105306,7.391544
3.00000,0.00168332,-0.26367232,7.154105
3.00500,0.00162095,-0.25134295,6.889048
3.01000,0.00155242,-0.21948454,6.597805
3.01500,0.00147853,-0.16774291,6.283769
3.02000,0.00140053,-0.10302322,5.952256
3.02500,0.00131997,-0.03508969,5.609881
3.03000,0.00123852,0.03027077,5.263710
3.03500,0.00115780,0.09143412,4.920644
3.04000,0.00107935,0.14991432,4.587222
3.04500,0.00100464,0.20765638,4.269708
3.05000,0.00093510,0.26155307,3.974155
3.05500,0.00087202,0.30386655,3.706085
3.06000,0.00081643,0.32810963,3.469821
3.06500,0.00076892,0.33265038,3.267895
3.07000,0.00072960,0.31852762,3.100817
3.07500,0.00069814,0.28542635,2.967079
3.08000,0.00067368,0.23261930,2.863144
3.08500,0.00065496,0.16655268,2.783573
3.09000,0.00064041,0.10141042,2.721722
3.09500,0.00062848,0.05048966,2.671024
3.10000,0.00061793,0.01807096,2.626182
3.10500,0.00060792,0.00016328,2.583645
3.11000,0.00059797,-0.00893670,2.541360
3.11500,0.00058783,-0.01297256,2.498260
