time_s,disp_m,accel_rel_ms2,force_N
3.57000000,0.01369011,0.89399121,47.91539206
3.58000000,0.01341070,1.01770995,46.93746739
3.59000000,0.01322078,0.95759575,46.27274504
3.60000000,0.01312644,0.86385711,45.94255692
3.61000000,0.01311612,0.67575818,45.90640788
3.62000000,0.01317620,0.45031950,46.11669839
3.63000000,0.01327195,-0.07514898,46.45182140
3.64000000,0.01339546,-0.15789561,46.88409709
3.65000000,0.01348098,-0.72591340,47.18342719
3.66000000,0.01352702,-0.91566516,47.34458571
3.67000000,0.01350103,-0.80977541,47.25360197
3.68000000,0.01338779,-0.77625644,46.85726660
3.69000000,0.01318267,-1.01117845,46.13933139
3.70000000,0.01290552,-0.78172421,45.16930524
3.71000000,0.01253098,-0.82185570,43.85842087
3.72000000,0.01211562,-0.05463261,42.40468556
3.73000000,0.01164181,0.03632656,40.74635064
3.74000000,0.01118426,0.42529804,39.14492324
3.75000000,0.01075557,0.73534313,37.64450302
3.76000000,0.01038675,0.92719628,36.35364037
3.77000000,0.01010456,1.09306685,35.36596232
3.78000000,0.00991029,0.91422415,34.68601916
3.79000000,0.00980612,0.61950249,34.32142438
3.80000000,0.00978765,0.65233397,34.25676541
3.81000000,0.00981891,0.39171029,34.36619592
3.82000000,0.00989538,0.12136447,34.63382823
3.83000000,0.00999100,-0.14389168,34.96848406
3.84000000,0.01006313,-0.72364497,35.22095071
3.85000000,0.01011415,-0.56818500,35.39953235
3.86000000,0.01007834,-0.93531732,35.27419285
3.87000000,0.00997738,-0.91839700,34.92082557
3.88000000,0.00978780,-0.82860538,34.25729129
3.89000000,0.00950626,-0.87588385,33.27190110
3.90000000,0.00915750,-0.53940157,32.05124655
3.91000000,0.00870912,-0.94827106,30.48192270
3.92000000,0.00823873,-0.10521783,28.83556654
3.93000000,0.00769925,-0.01202003,26.94739227
3.94000000,0.00716271,0.21054207,25.06949494
3.95000000,0.00664851,0.57012573,23.26979193
3.96000000,0.00617780,0.83899005,21.62229346
3.97000000,0.00577884,0.99946707,20.22594811
3.98000000,0.00546070,0.85743388,19.11243520
3.99000000,0.00523267,0.73189128,18.31433792
4.00000000,0.00509283,0.84350401,17.82488974
4.01000000,0.00502227,0.70957726,17.57793244
4.02000000,0.00502566,0.56865158,17.58982095
4.03000000,0.00508047,0.24819676,17.78165092
4.04000000,0.00516959,-0.04265531,18.09357003
4.05000000,0.00525491,-0.46954921,18.39220202
4.06000000,0.00530604,-0.85473185,18.57114447
4.07000000,0.00529979,-0.87058374,18.54926713
4.08000000,0.00520665,-0.89102061,18.22327016
4.09000000,0.00501091,-1.19157976,17.53818280
4.10000000,0.00474391,-0.68443424,16.60368976
4.11000000,0.00437014,-0.69033243,15.29548686
4.12000000,0.00394456,-0.35473562,13.80594532
4.13000000,0.00348020,0.08268315,12.18070044
4.14000000,0.00299198,0.09608346,10.47191729
4.15000000,0.00253112,0.47127985,8.85890514
4.16000000,0.00211087,0.90384871,7.38805143
4.17000000,0.00174761,0.88465914,6.11663727
4.18000000,0.00148358,1.07110213,5.19251859
4.19000000,0.00132035,1.22465260,4.62121571
4.20000000,0.00124267,0.71672070,4.34934615
4.21000000,0.00128007,0.82282357,4.48022897
4.22000000,0.00139133,0.81381855,4.86967215
4.23000000,0.00157420,0.60449423,5.50968389
4.24000000,0.00182999,0.54026451,6.40497604
4.25000000,0.00210886,-0.17521758,7.38101170
4.26000000,0.00240994,-0.45366536,8.43480690
4.27000000,0.00269054,-0.37379975,9.41688825
4.28000000,0.00290896,-0.74984963,10.18136623
4.29000000,0.00306913,-0.97920918,10.74197202
4.30000000,0.00315264,-0.89816244,11.03424465
4.31000000,0.00312936,-1.11595288,10.95277233
4.32000000,0.00303105,-0.71146849,10.60867126
4.33000000,0.00283710,-0.59439355,9.92986719
4.34000000,0.00258203,-0.45269491,9.03709046
4.35000000,0.00228500,-0.17367411,7.99750325
4.36000000,0.00195225,-0.12232803,6.83287272
4.37000000,0.00162290,0.26732401,5.68013814
4.38000000,0.00130208,0.48788923,4.55728221
4.39000000,0.00103384,0.89441063,3.61843038
4.40000000,0.00083489,1.10121296,2.92210082
4.41000000,0.00072179,0.92600169,2.52624821
4.42000000,0.00070894,0.81631510,2.48129400
4.43000000,0.00078522,0.80155400,2.74825961
4.44000000,0.00094769,0.90027446,3.31691999
4.45000000,0.00116177,0.27981717,4.06618228
4.46000000,0.00143549,-0.01759505,5.02420348
4.47000000,0.00172607,-0.09117244,6.04126108
4.48000000,0.00198424,-0.66770290,6.94482957
4.49000000,0.00220650,-0.91501042,7.72276246
4.50000000,0.00237329,-0.56558397,8.30650957
4.51000000,0.00242535,-1.20469968,8.48873259
4.52000000,0.00243249,-0.65240494,8.51373018
4.53000000,0.00231856,-0.94072347,8.11495293
4.54000000,0.00213441,-0.89604542,7.47042474
4.55000000,0.00187445,-0.55298963,6.56058742
4.56000000,0.00155459,-0.13060262,5.44106932
4.57000000,0.00120918,0.25322872,4.23213420
4.58000000,0.00087624,0.57192661,3.06684553
4.59000000,0.00058986,0.83720194,2.06449617
4.60000000,0.00036220,0.73521547,1.26768507
4.61000000,0.00023727,1.16650412,0.83044635
4.62000000,0.00018292,0.89196837,0.64022705
4.63000000,0.00023164,0.75757892,0.81074416
4.64000000,0.00037188,0.87112990,1.30156254
4.65000000,0.00056346,0.32629788,1.97212365
4.66000000,0.00080431,-0.15836997,2.81509055
4.67000000,0.00105617,-0.34839190,3.69659943
4.68000000,0.00126766,-0.74405669,4.43681057
4.69000000,0.00144673,-0.49781402,5.06355634
4.70000000,0.00154888,-0.67130230,5.42106806
4.71000000,0.00158639,-0.88167144,5.55235004
4.72000000,0.00155283,-0.85522944,5.43489627
4.73000000,0.00143334,-0.82360765,5.01670498
4.74000000,0.00122881,-0.82996788,4.30083726
4.75000000,0.00095366,-0.59186318,3.33781866
4.76000000,0.00062598,-0.10173926,2.19091715
4.77000000,0.00025471,-0.03463336,0.89149291
4.78000000,-0.00011027,0.26090737,-0.38594868
4.79000000,-0.00045431,0.60121388,-1.59009850
4.80000000,-0.00077413,0.39384733,-2.70944306
4.81000000,-0.00100980,0.97786221,-3.53430474
4.82000000,-0.00119778,0.85206685,-4.19223274
4.83000000,-0.00127707,1.13302862,-4.46974774
4.84000000,-0.00127355,0.94462951,-4.45742504
4.85000000,-0.00118749,0.42363650,-4.15620102
4.86000000,-0.00100885,0.64623096,-3.53098953
4.87000000,-0.00080134,0.26534223,-2.80468378
4.88000000,-0.00055118,0.01608378,-1.92914518
4.89000000,-0.00032044,-0.77818213,-1.12154345
4.90000000,-0.00011378,-0.89488922,-0.39823441
4.91000000,0.00000471,-1.04354408,0.01648442
4.92000000,0.00003583,-0.92694611,0.12538936
4.93000000,-0.00002537,-0.74442252,-0.08880218
4.94000000,-0.00018621,-0.97462541,-0.65173954
4.95000000,-0.00039534,-0.33646202,-1.38368895
4.96000000,-0.00068571,-0.33120821,-2.39999854
4.97000000,-0.00100507,-0.24053085,-3.51774158
4.98000000,-0.00134074,0.05019601,-4.69259603
4.99000000,-0.00168270,0.26024978,-5.88943827
5.00000000,-0.00199124,0.72302902,-6.96934583
5.01000000,-0.00224904,0.98610146,-7.87163511
5.02000000,-0.00243464,0.85244390,-8.52123547
5.03000000,-0.00249190,1.51386725,-8.72164626
5.04000000,-0.00247742,0.91314994,-8.67095268
5.05000000,-0.00232526,0.93922512,-8.13840517
5.06000000,-0.00210206,0.52073823,-7.35720880
5.07000000,-0.00180587,0.31129145,-6.32055443
5.08000000,-0.00147543,0.05974752,-5.16398847
5.09000000,-0.00114790,-0.49558983,-4.01766462
5.10000000,-0.00083313,-0.59234333,-2.91595303
5.11000000,-0.00058432,-0.87217962,-2.04513515
5.12000000,-0.00039448,-0.72687419,-1.38069467
5.13000000,-0.00029532,-0.86875315,-1.03363165
5.14000000,-0.00027756,-0.97196455,-0.97145100
5.15000000,-0.00033870,-0.76095672,-1.18543858
5.16000000,-0.00047860,-0.49788975,-1.67511384
5.17000000,-0.00067228,-0.18289981,-2.35298236
5.18000000,-0.00089664,0.04167203,-3.13825059
5.19000000,-0.00112496,0.21602840,-3.93737137
5.20000000,-0.00132149,0.68139933,-4.62521083
5.21000000,-0.00147855,0.80586956,-5.17493811
5.22000000,-0.00156008,0.89170899,-5.46026258
5.23000000,-0.00156150,0.83889922,-5.46526346
5.24000000,-0.00146553,1.03000989,-5.12934269
5.25000000,-0.00128768,0.89405873,-4.50687646
5.26000000,-0.00101905,0.71770544,-3.56666431
5.27000000,-0.00068106,0.40494726,-2.38369521
5.28000000,-0.00028175,0.35217125,-0.98613135
5.29000000,0.00013629,-0.05664071,0.47700407
5.30000000,0.00055865,-0.46998936,1.95529236
5.31000000,0.00094728,-0.82496788,3.31546715
5.32000000,0.00126544,-1.11659858,4.42904967
5.33000000,0.00149477,-1.09772214,5.23167913
5.34000000,0.00161877,-0.98041775,5.66567904
5.35000000,0.00164318,-0.83541300,5.75111616
5.36000000,0.00158381,-0.62257754,5.54334120
5.37000000,0.00145839,-0.37930609,5.10436729
5.38000000,0.00127439,-0.42734605,4.46037050
5.39000000,0.00106485,-0.15552048,3.72698256
5.40000000,0.00084546,0.36618187,2.95910616
5.41000000,0.00064255,0.74610766,2.24893355
5.42000000,0.00050414,1.11368322,1.76449383
5.43000000,0.00043125,0.74805010,1.50936886
5.44000000,0.00047383,1.01299037,1.65840466
5.45000000,0.00060503,1.15673800,2.11759611
